STD_YM,CTPV_CD,CTGG_CD,DAY_CD,INDTY_CGR_NM,CTPV_NM,CTGG_NM,RANK,VST_RAT
201912,44,44133,5,중식,충청남도,천안시 서북구,4,3.67
201912,44,44133,5,카페/패스트푸드,충청남도,천안시 서북구,2,35.95
201912,44,44133,5,편의점,충청남도,천안시 서북구,3,9.75
201912,44,44133,5,한식,충청남도,천안시 서북구,1,47.8
201912,44,44133,6,분식,충청남도,천안시 서북구,4,1.27
201912,44,44133,6,일식,충청남도,천안시 서북구,5,0.42
201912,44,44133,6,중식,충청남도,천안시 서북구,3,7.2
201912,44,44133,6,카페/패스트푸드,충청남도,천안시 서북구,2,45.34
201912,44,44133,6,한식,충청남도,천안시 서북구,1,45.76
201912,44,44133,7,양식,충청남도,천안시 서북구,3,13.33
201912,44,44133,7,일식,충청남도,천안시 서북구,4,6.67
201912,44,44133,7,카페/패스트푸드,충청남도,천안시 서북구,1,60
201912,44,44133,7,한식,충청남도,천안시 서북구,2,20
201912,44,44200,1,분식,충청남도,아산시,2,11.08
201912,44,44200,1,중식,충청남도,아산시,4,3.88
201912,44,44200,1,카페/패스트푸드,충청남도,아산시,3,10.02
201912,44,44200,1,한식,충청남도,아산시,1,75.02
201912,44,44200,2,분식,충청남도,아산시,3,9.11
201912,44,44200,2,중식,충청남도,아산시,4,2.61
201912,44,44200,2,카페/패스트푸드,충청남도,아산시,2,10.64
201912,44,44200,2,한식,충청남도,아산시,1,77.64
201912,44,44200,3,분식,충청남도,아산시,2,10.85
201912,44,44200,3,중식,충청남도,아산시,4,6.54
201912,44,44200,3,카페/패스트푸드,충청남도,아산시,3,7.89
201912,44,44200,3,한식,충청남도,아산시,1,74.72
201912,44,44200,4,분식,충청남도,아산시,3,9.2
201912,44,44200,4,중식,충청남도,아산시,4,3.57
201912,44,44200,4,카페/패스트푸드,충청남도,아산시,2,10.28
201912,44,44200,4,한식,충청남도,아산시,1,76.95
201912,44,44200,5,분식,충청남도,아산시,2,12.33
201912,44,44200,5,중식,충청남도,아산시,4,4.04
201912,44,44200,5,카페/패스트푸드,충청남도,아산시,3,11.58
201912,44,44200,5,한식,충청남도,아산시,1,72.05
201912,44,44200,6,분식,충청남도,아산시,3,14.84
201912,44,44200,6,중식,충청남도,아산시,4,7.3
201912,44,44200,6,카페/패스트푸드,충청남도,아산시,2,17.52
201912,44,44200,6,한식,충청남도,아산시,1,60.34
201912,44,44200,7,중식,충청남도,아산시,3,21.74
201912,44,44200,7,카페/패스트푸드,충청남도,아산시,2,26.09
201912,44,44200,7,한식,충청남도,아산시,1,52.17
201912,47,47190,1,중식,경상북도,구미시,1,100
201912,47,47190,2,중식,경상북도,구미시,2,50
201912,47,47190,2,한식,경상북도,구미시,1,50
201912,47,47190,3,중식,경상북도,구미시,1,100
201912,47,47190,4,한식,경상북도,구미시,1,100
201912,47,47190,5,중식,경상북도,구미시,1,100
201912,47,47190,6,중식,경상북도,구미시,1,90.91
201912,47,47190,6,한식,경상북도,구미시,2,9.09
201912,48,48129,1,분식,경상남도,창원시 진해구,4,5.45
201912,48,48129,1,일식,경상남도,창원시 진해구,5,4.85
201912,48,48129,1,중식,경상남도,창원시 진해구,3,6.67
201912,48,48129,1,카페/패스트푸드,경상남도,창원시 진해구,2,35.15
201912,48,48129,1,한식,경상남도,창원시 진해구,1,47.88
201912,48,48129,2,분식,경상남도,창원시 진해구,4,3.52
201912,48,48129,2,일식,경상남도,창원시 진해구,5,1.01
201912,48,48129,2,중식,경상남도,창원시 진해구,3,14.57
201912,48,48129,2,카페/패스트푸드,경상남도,창원시 진해구,1,40.7
201912,48,48129,2,한식,경상남도,창원시 진해구,2,40.2
201912,48,48129,3,분식,경상남도,창원시 진해구,5,3.68
201912,48,48129,3,일식,경상남도,창원시 진해구,4,5.15
201912,48,48129,3,중식,경상남도,창원시 진해구,3,13.97
201912,48,48129,3,카페/패스트푸드,경상남도,창원시 진해구,1,46.32
201912,48,48129,3,한식,경상남도,창원시 진해구,2,30.88
201912,48,48129,4,분식,경상남도,창원시 진해구,5,5.52
201912,48,48129,4,일식,경상남도,창원시 진해구,4,6.21
201912,48,48129,4,중식,경상남도,창원시 진해구,3,16.55
201912,48,48129,4,카페/패스트푸드,경상남도,창원시 진해구,2,30.34
201912,48,48129,4,한식,경상남도,창원시 진해구,1,41.38
201912,48,48129,5,분식,경상남도,창원시 진해구,5,3.55
201912,48,48129,5,일식,경상남도,창원시 진해구,4,4.26
201912,48,48129,5,중식,경상남도,창원시 진해구,3,10.64
201912,48,48129,5,카페/패스트푸드,경상남도,창원시 진해구,2,36.88
201912,48,48129,5,한식,경상남도,창원시 진해구,1,44.68
201912,48,48129,6,분식,경상남도,창원시 진해구,5,2.3
201912,48,48129,6,일식,경상남도,창원시 진해구,3,10.34
201912,48,48129,6,중식,경상남도,창원시 진해구,4,6.9
201912,48,48129,6,카페/패스트푸드,경상남도,창원시 진해구,1,48.28
201912,48,48129,6,한식,경상남도,창원시 진해구,2,32.18
201912,48,48129,7,분식,경상남도,창원시 진해구,2,21.28
201912,48,48129,7,중식,경상남도,창원시 진해구,3,12.77
201912,48,48129,7,카페/패스트푸드,경상남도,창원시 진해구,1,57.45
201912,48,48129,7,한식,경상남도,창원시 진해구,4,8.51
201912,48,48250,1,한식,경상남도,김해시,1,100
201912,48,48250,2,한식,경상남도,김해시,1,100
201912,48,48250,3,한식,경상남도,김해시,1,100
201912,48,48250,4,한식,경상남도,김해시,1,100
201912,48,48250,5,한식,경상남도,김해시,1,100
201912,48,48250,6,한식,경상남도,김해시,1,100
201912,48,48250,7,한식,경상남도,김해시,1,100
201912,50,50110,1,일식,제주특별자치도,제주시,3,1.55
201912,50,50110,1,카페/패스트푸드,제주특별자치도,제주시,2,25.32
201912,50,50110,1,편의점,제주특별자치도,제주시,4,1.38
201912,50,50110,1,한식,제주특별자치도,제주시,1,71.75
201912,50,50110,2,일식,제주특별자치도,제주시,4,1.35
201912,50,50110,2,카페/패스트푸드,제주특별자치도,제주시,2,25.95
201912,50,50110,2,편의점,제주특별자치도,제주시,3,1.92
201912,50,50110,2,한식,제주특별자치도,제주시,1,70.77
201912,50,50110,3,일식,제주특별자치도,제주시,4,1.34
201912,50,50110,3,카페/패스트푸드,제주특별자치도,제주시,2,27.74
201912,50,50110,3,편의점,제주특별자치도,제주시,3,1.39
201912,50,50110,3,한식,제주특별자치도,제주시,1,69.54
201912,50,50110,4,일식,제주특별자치도,제주시,4,0.93
201912,50,50110,4,카페/패스트푸드,제주특별자치도,제주시,2,28.63
201912,50,50110,4,편의점,제주특별자치도,제주시,3,1.54
201912,50,50110,4,한식,제주특별자치도,제주시,1,68.9
201912,50,50110,5,일식,제주특별자치도,제주시,3,1.69
201912,50,50110,5,카페/패스트푸드,제주특별자치도,제주시,2,25.37
201912,50,50110,5,편의점,제주특별자치도,제주시,4,1.29
201912,50,50110,5,한식,제주특별자치도,제주시,1,71.65
201912,50,50110,6,일식,제주특별자치도,제주시,4,1.04
201912,50,50110,6,카페/패스트푸드,제주특별자치도,제주시,2,28.26
201912,50,50110,6,편의점,제주특별자치도,제주시,3,1.99
201912,50,50110,6,한식,제주특별자치도,제주시,1,68.71
201912,50,50110,7,일식,제주특별자치도,제주시,4,0.97
201912,50,50110,7,카페/패스트푸드,제주특별자치도,제주시,2,26.5
201912,50,50110,7,편의점,제주특별자치도,제주시,3,1.71
201912,50,50110,7,한식,제주특별자치도,제주시,1,70.82
202001,11,11110,1,분식,서울특별시,종로구,3,9.34
202001,11,11110,1,중식,서울특별시,종로구,4,6.53
202001,11,11110,1,카페/패스트푸드,서울특별시,종로구,2,31.63
202001,11,11110,1,편의점,서울특별시,종로구,5,3.9
202001,11,11110,1,한식,서울특별시,종로구,1,41.67
202001,11,11110,2,분식,서울특별시,종로구,3,10.66
202001,11,11110,2,중식,서울특별시,종로구,4,7.1
202001,11,11110,2,카페/패스트푸드,서울특별시,종로구,2,32.51
202001,11,11110,2,편의점,서울특별시,종로구,5,4.34
202001,11,11110,2,한식,서울특별시,종로구,1,37.1
202001,11,11110,3,분식,서울특별시,종로구,3,9.91
202001,11,11110,3,양식,서울특별시,종로구,5,4.02
202001,11,11110,3,중식,서울특별시,종로구,4,7.37
202001,11,11110,3,카페/패스트푸드,서울특별시,종로구,2,32.22
202001,11,11110,3,한식,서울특별시,종로구,1,39.23
202001,11,11110,4,분식,서울특별시,종로구,3,9.45
202001,11,11110,4,양식,서울특별시,종로구,5,3.98
202001,11,11110,4,중식,서울특별시,종로구,4,8.15
202001,11,11110,4,카페/패스트푸드,서울특별시,종로구,2,34.47
202001,11,11110,4,한식,서울특별시,종로구,1,37.32
202001,11,11110,5,분식,서울특별시,종로구,3,9.15
202001,11,11110,5,양식,서울특별시,종로구,5,3.72
202001,11,11110,5,중식,서울특별시,종로구,4,7.71
202001,11,11110,5,카페/패스트푸드,서울특별시,종로구,2,35.23
202001,11,11110,5,한식,서울특별시,종로구,1,36.22
202001,11,11110,6,분식,서울특별시,종로구,4,14.85
202001,11,11110,6,중식,서울특별시,종로구,2,21.78
202001,11,11110,6,카페/패스트푸드,서울특별시,종로구,3,17.82
202001,11,11110,6,편의점,서울특별시,종로구,5,7.92
202001,11,11110,6,한식,서울특별시,종로구,1,33.66
202001,11,11110,7,분식,서울특별시,종로구,3,18.46
202001,11,11110,7,일식,서울특별시,종로구,5,9.23
202001,11,11110,7,중식,서울특별시,종로구,2,21.54
202001,11,11110,7,카페/패스트푸드,서울특별시,종로구,4,13.85
202001,11,11110,7,한식,서울특별시,종로구,1,33.85
202001,11,11140,1,분식,서울특별시,중구,5,5.3
202001,11,11140,1,일식,서울특별시,중구,4,5.72
202001,11,11140,1,카페/패스트푸드,서울특별시,중구,2,22.66
202001,11,11140,1,편의점,서울특별시,중구,3,17.58
202001,11,11140,1,한식,서울특별시,중구,1,42.72
202001,11,11140,2,분식,서울특별시,중구,4,6.01
202001,11,11140,2,일식,서울특별시,중구,5,5.96
202001,11,11140,2,카페/패스트푸드,서울특별시,중구,2,23.87
202001,11,11140,2,편의점,서울특별시,중구,3,18.22
202001,11,11140,2,한식,서울특별시,중구,1,38.46
202001,11,11140,3,분식,서울특별시,중구,4,5.89
202001,11,11140,3,중식,서울특별시,중구,5,5.84
202001,11,11140,3,카페/패스트푸드,서울특별시,중구,2,22.47
202001,11,11140,3,편의점,서울특별시,중구,3,18.3
202001,11,11140,3,한식,서울특별시,중구,1,38.7
202001,11,11140,4,분식,서울특별시,중구,4,5.89
202001,11,11140,4,일식,서울특별시,중구,5,4.51
202001,11,11140,4,카페/패스트푸드,서울특별시,중구,2,24.12
202001,11,11140,4,편의점,서울특별시,중구,3,19.56
202001,11,11140,4,한식,서울특별시,중구,1,38.39
202001,11,11140,5,분식,서울특별시,중구,4,7.34
202001,11,11140,5,중식,서울특별시,중구,5,6.25
202001,11,11140,5,카페/패스트푸드,서울특별시,중구,2,24.32
202001,11,11140,5,편의점,서울특별시,중구,3,19.36
202001,11,11140,5,한식,서울특별시,중구,1,36.42
202001,11,11140,6,분식,서울특별시,중구,3,13.82
202001,11,11140,6,중식,서울특별시,중구,5,6.5
202001,11,11140,6,카페/패스트푸드,서울특별시,중구,1,37.4
202001,11,11140,6,편의점,서울특별시,중구,4,13.01
202001,11,11140,6,한식,서울특별시,중구,2,26.83
202001,11,11140,7,분식,서울특별시,중구,3,11.11
202001,11,11140,7,일식,서울특별시,중구,4,6.67
202001,11,11140,7,중식,서울특별시,중구,5,4.44
202001,11,11140,7,카페/패스트푸드,서울특별시,중구,1,42.22
202001,11,11140,7,한식,서울특별시,중구,2,35.56
202001,11,11170,1,분식,서울특별시,용산구,3,9.38
202001,11,11170,1,일식,서울특별시,용산구,4,2.19
202001,11,11170,1,중식,서울특별시,용산구,5,1.25
202001,11,11170,1,카페/패스트푸드,서울특별시,용산구,2,12.5
202001,11,11170,1,한식,서울특별시,용산구,1,74.69
202001,11,11170,2,분식,서울특별시,용산구,3,2.39
202001,11,11170,2,일식,서울특별시,용산구,4,2.13
202001,11,11170,2,중식,서울특별시,용산구,5,1.86
202001,11,11170,2,카페/패스트푸드,서울특별시,용산구,2,17.02
202001,11,11170,2,한식,서울특별시,용산구,1,75.27
202001,11,11170,3,분식,서울특별시,용산구,3,10.61
202001,11,11170,3,일식,서울특별시,용산구,5,1.01
202001,11,11170,3,중식,서울특별시,용산구,4,3.54
202001,11,11170,3,카페/패스트푸드,서울특별시,용산구,2,12.88
202001,11,11170,3,한식,서울특별시,용산구,1,71.72
202001,11,11170,4,분식,서울특별시,용산구,3,10.39
202001,11,11170,4,양식,서울특별시,용산구,5,0.69
202001,11,11170,4,일식,서울특별시,용산구,4,3
202001,11,11170,4,카페/패스트푸드,서울특별시,용산구,2,14.32
202001,11,11170,4,한식,서울특별시,용산구,1,70.9
202001,11,11170,5,분식,서울특별시,용산구,3,5.9
202001,11,11170,5,양식,서울특별시,용산구,5,1.03
202001,11,11170,5,중식,서울특별시,용산구,4,5.13
202001,11,11170,5,카페/패스트푸드,서울특별시,용산구,2,17.18
202001,11,11170,5,한식,서울특별시,용산구,1,69.74
202001,11,11170,6,동남아,서울특별시,용산구,5,1.22
202001,11,11170,6,분식,서울특별시,용산구,3,4.88
202001,11,11170,6,중식,서울특별시,용산구,4,3.66
202001,11,11170,6,카페/패스트푸드,서울특별시,용산구,2,14.63
202001,11,11170,6,한식,서울특별시,용산구,1,74.39
202001,11,11170,7,동남아,서울특별시,용산구,5,2.38
202001,11,11170,7,분식,서울특별시,용산구,4,7.14
202001,11,11170,7,일식,서울특별시,용산구,3,9.52
202001,11,11170,7,카페/패스트푸드,서울특별시,용산구,2,23.81
202001,11,11170,7,한식,서울특별시,용산구,1,57.14
202001,11,11200,1,카페/패스트푸드,서울특별시,성동구,1,100
202001,11,11200,2,카페/패스트푸드,서울특별시,성동구,1,100
202001,11,11200,3,카페/패스트푸드,서울특별시,성동구,1,100
202001,11,11200,4,카페/패스트푸드,서울특별시,성동구,1,100
202001,11,11200,5,카페/패스트푸드,서울특별시,성동구,1,100
202001,11,11320,4,일식,서울특별시,도봉구,1,100
202001,11,11440,1,분식,서울특별시,마포구,3,3.7
202001,11,11440,1,일식,서울특별시,마포구,4,3.45
202001,11,11440,1,중식,서울특별시,마포구,5,2.54
202001,11,11440,1,카페/패스트푸드,서울특별시,마포구,1,54.41
202001,11,11440,1,한식,서울특별시,마포구,2,33.77
202001,11,11440,2,분식,서울특별시,마포구,3,4.5
202001,11,11440,2,일식,서울특별시,마포구,4,2.84
202001,11,11440,2,중식,서울특별시,마포구,5,2.84
202001,11,11440,2,카페/패스트푸드,서울특별시,마포구,1,57.09
202001,11,11440,2,한식,서울특별시,마포구,2,32.02
202001,11,11440,3,분식,서울특별시,마포구,3,4.05
202001,11,11440,3,일식,서울특별시,마포구,4,3.94
202001,11,11440,3,중식,서울특별시,마포구,5,2.7
202001,11,11440,3,카페/패스트푸드,서울특별시,마포구,1,55.91
202001,11,11440,3,한식,서울특별시,마포구,2,32.55
202001,11,11440,4,분식,서울특별시,마포구,4,3.53
202001,11,11440,4,일식,서울특별시,마포구,3,3.66
202001,11,11440,4,중식,서울특별시,마포구,5,2.91
202001,11,11440,4,카페/패스트푸드,서울특별시,마포구,1,58.7
202001,11,11440,4,한식,서울특별시,마포구,2,30.4
202001,11,11440,5,분식,서울특별시,마포구,3,3.84
202001,11,11440,5,일식,서울특별시,마포구,4,3.4
202001,11,11440,5,중식,서울특별시,마포구,5,3.24
202001,11,11440,5,카페/패스트푸드,서울특별시,마포구,1,60.61
202001,11,11440,5,한식,서울특별시,마포구,2,27.94
202001,11,11440,6,동남아,서울특별시,마포구,5,0.35
202001,11,11440,6,일식,서울특별시,마포구,3,5.32
202001,11,11440,6,중식,서울특별시,마포구,4,1.42
202001,11,11440,6,카페/패스트푸드,서울특별시,마포구,2,39.72
202001,11,11440,6,한식,서울특별시,마포구,1,52.84
202001,11,11440,7,분식,서울특별시,마포구,5,0.74
202001,11,11440,7,일식,서울특별시,마포구,3,5.19
